1751251950	love	a	@loverupert13: yes  and ily
1694728044	relief	a	@imagined learn learn!... we can learn together!
1957116826	neutral	a	scratch that; sleep on a stage bound.
1964729712	happiness	a	work  @britad Yay!
1751359646	neutral	a	is watching Because I Said So
1694550588	love	a	@levitte: yay! it will be good to have you back
1965830097	sadness	a	@naontiotami No, but I missed you
1694532546	surprise	a	omg himym! one of the best shows on earth
1957081280	worry	a	@RoasterBoy And these poor, unfortunate souls don't appear to have any pants at all...  ? http://blip.fm/~78qvz
1962695000	relief	a	Math was not fun at all. Oh well, i get to cook as soon as i get home.
1694552419	neutral	a	@KNUSEE *hugs* listening to EBTG &quot;Each &amp; Every One&quot; perfect for public hol Monday morn with cuppa T
1695056362	love	a	@jurgen If you see it at Nova on a Monday, tickets are only $8
1751466238	fun	a	@JoyofZen haha. so you are actually doing some cleaning! good actual work!
1752257785	happiness	a	Barack Obama is a legend, just watched his dinner speach, it was pretty funny
1965386405	happiness	a	@kimble09 yeah   but I'm jus glad the thunder stopped .
1751036577	fun	a	@she_writes i've been wanting it for 2 years LOL...that and a HD camcorder
1753237208	empty	a	@illuzion11 You right...we are &quot;arguing&quot; about nothing...I thought it was healthy conversation
1963226494	worry	a	frustrated. I just found out our sitter isn't avail. tonight. now what? no TKD test 4 me I guess  good thing I'm married to the instructor
1752474631	relief	a	just got out of prom, it was fun  off too after prom text me
1695135159	neutral	a	@jkreeftmeijer you can turn the bird sounds off if you like in twitterena - check out settings from your home page
1960353550	sadness	a	At work... What a miserable day
1752505439	worry	a	- had a great time at the 'block party' - so did mackenzie
1960911358	boredom	a	Moving in the rain is not fun. Last day in the Hamptons
1958127427	sadness	a	@C_J_Stuart Unfortunately not yet, I am still without licence.
1966279842	neutral	a	Home now. Some invaders have taken over my base
1964629167	worry	a	have a biiig headache.
1695806187	fun	a	3 years in 2 months!! hooorah! can't wait!
1960626140	enthusiasm	a	fcuk! ayoko na!! I said that in tagalog cuz idk what to do anymore!
1962932343	neutral	a	@laccboner mom said no.
1750998584	fun	a	is learning how to play Waiting for Love by P!nk on acustic guitar!  epic
1964160893	neutral	a	Fractured growth plate doesn't mix well with the upcoming dance recital for 12yr old.    Does anybody want to buy a costume...or six? GAH!
1753839028	fun	a	gets sumthin special, but i want more. akankah suatu hari ku kan mendapatkannya...? only GOD knows...
1961997205	surprise	a	@mawbooks I want a copy to read! I can't find it at my little library.  #bea09
1960465215	surprise	a	jake thomas looks so precious :'( i hate when they say &quot;there it is i see the white light&quot; in every ghost whisperer show
1694570258	worry	a	writing my english original writing storyyyyy. and listening to 'a little respect' by erasure  aaaaaah.
1965430726	worry	a	im scared of thunder
1966038790	sadness	a	Thank you Google for your Adsense Payment.  If only the Aussie dollar wasn't as strong
1958059684	empty	a	Ugh 2 days whatever to somewhere
1752382374	neutral	a	@techstartups people still mail things?
1753583636	neutral	a	he calls me bella
1694053854	neutral	a	i'm gonna eat some chips??!! anybody, want some??? hahaha!
1956987381	worry	a	fresh prince and sleepy sleeps my nightly routine  gotta go to Dmv early tmrw
1961753889	worry	a	@Draconator its brokey
1751035853	love	a	Naps are so lovely
1957145483	worry	a	friends from Traveller's Tales held a farewell party for me but I kinda disappointed them that I would still be here until Sep. My fault.
1751215062	love	a	getting reading to head home....work on that baby quilt.....can hardly wait to kiss that bald little grandbaby head  55 days to go....
1753838149	enthusiasm	a	is off to RENT soon  Hope I can get home tonight though with all the train problems :s ...
1964302112	worry	a	I am trying to upload my background from twitbacks. its not working
1960611793	worry	a	@geekasia I am lost. Please help me find a good home.
1751986707	neutral	a	around, reading, bed.
1957089208	sadness	a	I don't want her to leave..
1753178059	neutral	a	@masterballerina tell your grandmother i say hello
1752896278	fun	a	@souljaboytellem gimme some ! i wanna try it   (Soulja Boy Tell 'Em LIVE live &gt; http://ustre.am/2UhS)
1694328202	surprise	a	@thebleachworks http://twitpic.com/4f0l0 - So beautiful!! This lake is like a mirror!
1751395683	love	a	hubby is snoring!  but I still love him
1694856514	neutral	a	@matthew_nl they're bees that will be trapped into my honeypot
1957118612	sadness	a	Hmmm. Using TinyTwitter on a small non-touch screen is really not much fun
1753631998	happiness	a	@louiiseeeeee LMFAO. omgosh when i first heard that song with you,i felt like i was gonna pee myself, OMGOSH THE WALTZER MAN!  lol xoxo
1957698231	worry	a	@torilovesbradie definitely, or even just &quot;i'll call you&quot;, they never do  how was ur day? xx
1960146461	neutral	a	is soo bored its lovley day outside but nuttin to do
1694626861	relief	a	@redvers I've been quite lucky this weekend... Slight headache here n there, but nothing incapacitating  yay me! Poor Carol tho...
1957102054	sadness	a	Woke Up,I Wanna Stay In My bed
1960270468	sadness	a	So effing tired  http://bit.ly/e0ZFz
1694952933	neutral	a	@Newy_ShortStack Yeah if i do go i will be going to the second one aswell
1751107642	neutral	a	@Marney1911 flipping between the race and the nba playoffs.  Pulling for dale jr and 'bron 'bron....
1962815892	neutral	a	@EmmDeeCee no he wasn't there today
1752564275	happiness	a	@scalzi Happy frickin' birthday!  Try not to be too bitter about sharing your day with your lovely wife and all other mothers out there.
1693975586	neutral	a	Hank Thompson ï¿½ The Big One Got Away -- hmm... how old do you have to be to remember THIS?  ? http://blip.fm/~5jboh
1964643514	worry	a	The random article generator on Wikipedia led me to: http://bit.ly/EMtcw which I remember playing before. I never got past the 1st level
1694090661	happiness	a	@codingvictim nice to have you back
1751853320	love	a	arriving at home now.. had a great time with friends today
1694311409	neutral	a	@muscati nope difference of 5 OMR for C class, anyone notice the flight number for WY's flight for LHR? WY-911
1753366581	love	a	HAPPY MOTHERS DAY!
1964710421	worry	a	I need a Xanax and have none
1695408879	hate	a	My Boss is in Las Vegas on the 14th A.P.P. Conference.......pfff
1957433026	worry	a	not looking forward to dress shopping tomorrow. so afraid there's no way i'll be able to get what i want
1752504698	worry	a	There's a 1,000 you's... there's only 1 of me...
1965858458	love	a	My best friend is away at special olympics . She said she was gonna bring me .
1963387182	worry	a	@mileycyrus EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN'T THAT DOESN'T WORK AT ME I'M #FRUSTRADED :@
1752617544	neutral	a	@vee71 Hey babe. how's Quest?
1753159347	neutral	a	Watching the kids eating an ice cream.
1694627769	happiness	a	@avrilchan that is of course, u don't mind some old ppl as well
1695280505	relief	a	it appears we found the dog.....as we were posting signs with his picture, someone else was posting &quot;found&quot; signs with his picture....
1751574191	neutral	a	Sonny you are a mystery man!  I'm into it thoughh.
1965334705	enthusiasm	a	So much to tell-Only blip is her immune system hasn't recovered-not yet a newborns. Give it 6 more months.  But that's nothing.
1966176695	sadness	a	@wersching and I have to wait till January. Life is not fair!
1694402194	neutral	a	Negghead mix on the air!   http://tinyurl.com/ckdwao
1957247325	love	a	Just finished The Minish Cap. It's a great game! I'll miss Ezlo and Link.
1694089573	fun	a	Zelda Fans!!! pand_i - Zelda: The minnish cap, and a want for more music taste: Zelda = epic  I&amp;#.. http://tinyurl.com/d7jvop
1964619142	neutral	a	you know ur dog is getting old when she sits down to eat...poor hilly please don't grow up
1694256340	neutral	a	Next song to be axed by me Ombra mai fï¿½ -ï¿½ Largo ï¿½ Hï¿½ndel
1964127614	sadness	a	@leathermartini Awwwh.    Sorry!  We'll be glad when you're closer to us, though!
1751429882	empty	a	@mitsougelinas oui ta soeur!!
1966001475	neutral	a	on my way to orlando and its raining
1962973782	happiness	a	Best purchases at today at the yard sales: 2 large dog crates ($30) and a refrigerator for the office ($35) didn't buy anything old
1966164778	worry	a	@dougiemcfly http://twitpic.com/67uc7 - can you lend me one? I have a cold too
1965448093	surprise	a	nothing.. just looking for me a car. im haven no luck at all!
1965505585	fun	a	@DomCorleone  oh hell yeah lol. im a vegetarian tho but i still cooks the mean =X im a traitor
1966249848	neutral	a	@AwesomeKenn lame right?  do u know what dates you'll be in Cali?
1752591120	relief	a	I would rather end up heart broken then have regret because i didnt take a chance
1966262600	sadness	a	@davidaldrich_wx it looks like it did in Ohio after a tornado hit.
1753902713	love	a	really bored today. just ate a bowl ful of rasberries and grapes, now i'm waiting for my dinner
1752089093	neutral	a	@joyntheir going to sleep, falling asleep at keyboard. Talk to Monday  take care! Hugs!
1694202497	happiness	a	@Ciaee Yessir, yessir, three cheeks full.
1752963797	love	a	Just want to wish everyond a Happy Mother's Day. Hope it's a great one!
1960468415	sadness	a	Heading to the gym.  The group of guys that USED to go with me has all quit...well, except for Brandon.   Makes me terribly sad
1957039456	sadness	a	no more arrested development. i am sad.
1962196747	worry	a	No kickboxing classes today  pretty bummed. Still going to work out hard. http://myloc.me/1ZT0
1751854687	relief	a	@dexterlo feel better!   c's been teething all week &amp; its been rough...
1964664497	surprise	a	@DAEONE  you don't love me anymore!
1752919368	happiness	a	Happy Mothers Day Mum
1751036129	happiness	a	@c4ss4ndr4 do I discern a request for Hulu support? excellent idea!
1753198405	neutral	a	@pinkisux you still pretending to be metal?
1962563565	neutral	a	right anyone know what episode of Bones is showing on sky2 tonight at 9pm - programme synopsis is not available on my box
1753311429	love	a	@mrskutcher A man loves his sweetheart the most, his wife the best, but his mother the longest. Happy Mother's Day
1695135101	worry	a	Planning to run riot in Luton today! BA HAA!  Not reeeally  where's the library in this (skank) town though?
1752821211	love	a	@souljaboytellem say Hi Nikki pleaseeeeee...lol.   (Soulja Boy Tell 'Em LIVE live &gt; http://ustre.am/2UhS)
1957479384	worry	a	@AlexAllTimeLow aww  cant wait till u get 2 Sydney ;D i missed out on tickets tho.. :O xxx
1962265740	neutral	a	@a_nobel ? ? ?????????????  = ?????? ?????? ?????? ?? ????
1961524962	hate	a	oh i hate friday evening.
1751920439	neutral	a	#frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day
1961572423	happiness	a	FRIDAY!! I gotta work tommorow tho
1965313858	fun	a	Going out to eat with my entourage, probably to Fat E's since they're closing tomorrow!   watching a movie with Jimmy tonight, text me....
1965904240	sadness	a	big sis moved out 2day  its gna b weird without her! X
1752125189	happiness	a	@JessicaCorban stellar! You 2 look great
1963388530	empty	a	@tremblah i wishhh!
1957331263	sadness	a	its 2:08 am. I CAN'T SLEEP!!!!!  i thought it was b/c im hungry, so i whipped up a pb&amp;j with milk. hopefully it works!!!!
1957657457	worry	a	always tired, always cold and always have a headache.  cant wait for vacashun..and the frickin g1 update..i want onscreen keyboard dammit!
1753713928	neutral	a	Hey hey get tickets to ALL TIME LOW when they're in Aussie kay. www.myspace.com/destroyalllines Yup. Go there get tickets
1753136686	neutral	a	Free for all... good nite I mean its a good nite, wateva
1965527014	neutral	a	@omgcorrine I'm having the same problem
1961431802	sadness	a	ate all my chocolate
1752823273	happiness	a	My industrial is repierced, and I made a cute little friend
1961615122	empty	a	got my wisdom teeth removed it hurts.
1753074101	happiness	a	Michael Cera has a new movie!
1694070823	love	a	Engaged May 1st to the best guy  I could not be happier! I love you Jay!
1750998137	worry	a	Lil Kim ;  Download omq ; i think i like that sonqq noww lol .
1964691104	surprise	a	for about 3-4 weeks now i got 3 different pairs of strighters thinking they wasn't working, just realised it was on the lowest setting
1960761328	neutral	a	I have that 'Friday' feeling, though - I am working tomorrow
1963425471	worry	a	needed my semi-gay best friend to go shoe shopping with me tonight. Alas he is nowhere to be found.
1694978314	neutral	a	Presenting today...hope it leads to the ability to move up one day
1753366224	love	a	&lt;----------- is listening the FUCK out of Lamb of God
1751642321	love	a	@theoreo i don't want to do anything specific, i just want to see you and puppy!
1963325888	worry	a	@pauljchambers Spending a weekend doing nothing but being domestic ? You said it!
1965740073	surprise	a	Oh, I forgot. They weighed me at the Dr. I am at my highest weight ever.
1962984221	worry	a	@cameo1172 i feel u  but its sooo close to me hard not to  but i cant so no point ugh
1962165449	fun	a	4 more days until my birthday!!! I don't want to get older
1961112642	relief	a	This week flew by.  Want to go see Up soooo badly this weekend!
1962861907	worry	a	@bluepoof They have a list of 50 state parks here in PA that are under consideration for closing. Nice ones too.
1750965622	happiness	a	i cooked breakfast for my mom  HAPPY
1752619268	happiness	a	it's beach time!
1966040935	worry	a	Grass fed beef burgers with sauteed mushrooms and cheddar on wheat buns along with a salad. Yum. Poor Kim still isn't feeling well
1965807891	worry	a	Wish I had time to make it to the CFI lecture tonight after basketball
1962171066	worry	a	ran over a worm skating...  poor wormie. but glad to be back.
1960208715	neutral	a	off to revise again now
1753293298	love	a	Happy Baby Mommas Day!!  to all the&gt;&gt; MOMMAS&lt;&lt; on Twitterville
1752018226	love	a	@claudiajordan Nice! Elise rolled out  Thas wassup! Have fun, ladies!
1695767723	love	a	is aching from rugby, good game
1960198392	sadness	a	Where's  poss   i miss him
1750999454	happiness	a	Had a nice pre mother's day dinner out. Now a cocktail before retiring for the evening
1957033815	neutral	a	@ThaBillCollecta  YEA     I GOTTA BE UP AT 7:30
1957056041	neutral	a	@Deedubau hahaha I don't know anyone or anything about it except they have powers lol... I live in my own bubble
1752870147	worry	a	@megdia tweet often and it'll draw followers to you
1957469992	worry	a	Getting that funny feeling that usually indicates I'm sick. Great....
1696217218	surprise	a	@unmarketing Certainly not Cheers than, huh?
1753886836	worry	a	Whats your name: Adelaide-Marie How old r u: 14 Where Do u live: IN THE WORLD  lol i jk, canada(toronto)
1752675018	happiness	a	fuckkk i need sleepppppppp lol, happy mothers day mummy
1960953552	sadness	a	My back is killing me. Stupid softball
1751988559	surprise	a	Gorgeous day!  Worked the Master Gardener plant sale, trimmed smoke bushes, and now to do some writing.
1961215445	happiness	a	@josemarques I don't feel like having to reboot  If only OSX supported Hibernate &amp; Reboot in Bootcamp... -.-
1695408121	happiness	a	Happy Star Wars day everyone
1965326084	neutral	a	I hate different referenced assemblies. My FNH goes against castle 1.1, Caliburn against 1.03 .. not to mention dynamicproxy in NH
1961617520	surprise	a	Must. get. up.
1694071032	surprise	a	OMGSH IM BEING FOLLOWED BY &gt;&gt;PARAMORE&lt;&lt; :O
1957558721	hate	a	hmz... second most popular page on this governmental site is the 404 page... fail
1751985753	love	a	@oreoking awe thanks
1752984048	hate	a	macs ftw btw. .just because.. and if you're still using the grandaddy pc's you lost at life.. jp  (..not really..)
1957278958	sadness	a	In the bus... Almost an hour late because of my crappy alarm clock  should be in Leeuwarden at about 9:45
1694686151	fun	a	@TipsByNate  Hi, Thx for following  I teach some Chinese lessons on youtube, pls feel free to have a look www.youtube.com/ChineseLearn
1694182106	hate	a	@xiape copy &amp; paste fuck cunt tosser piss flap a 10000000000 times !!!!
1962233523	worry	a	Thinking about Con Law, fighting a headache, &amp; Paying bills...
1694089666	worry	a	@daxxbondoc thanks Daxx you too!  God Bless you brother!
1963028750	sadness	a	Far too sick to sing.  I've got a post nasal drip and a sore throat, just sent my sorry I won't be there email
1695620793	worry	a	Good Monday morning to everyone- Hope everyone's week is off to a successful start
1965720457	empty	a	is home alone.. Doing hw
1751429681	neutral	a	Is back in sunny 95 degree weather though
1962653878	worry	a	thinking 53 more days is the only thing that gets me through work. ahhh i dont want to go
1753029595	happiness	a	PUSH was amazing
1964458214	hate	a	@ShannonDae really? I hate the mobile twitter..its hard to tweet with a sidekick
1965762296	sadness	a	@teemwilliams MICHELLEEEEEEEEEEEEMYBELLEEEEEEEEEEEEEEEEEE *snif snif*
1964828316	hate	a	When youre kawawa, you make me kawawa cuz i hate seeing you so kawawa's  ohhhhh &lt;3
1962818920	fun	a	@mr_uppercut that was such an 'old man' thing to say
1964212128	neutral	a	@mcraddictal
1963859297	surprise	a	@DEAP215 were you roaming?? Same thing happen to me  so I switched to AT&amp;T.
1965441410	worry	a	@filmscoregeek Thanks for the R, but, sorry, the LOTR was spam.
1696087024	neutral	a	Figuring out how this Twitter thing works
1752896600	happiness	a	@RedRosePetals  God bless that oh-so-sexy rahul picture
1957708069	neutral	a	@alperdotr i got bored   lunch time?
1964576559	happiness	a	@colbertobsessed  I was lucky, my mom paid for everything for me. I'll take you shopping!
1962214770	worry	a	@breedimetria I'm talking bout everyone in general, no one wants to play with me
1965537873	neutral	a	Coming to the end of my vacation.
1752672512	love	a	Happy Mother's Day Moms  Take a load of for at least a day!
1695082500	sadness	a	so tired after work...but i have King's Bounty Add-on and A Vampyre Story for a evening  and X-men comixes is completely donloaded
1963704776	sadness	a	@gfalcone601 Britain's Got Talent? Such a cute little girl. Feel so sorry for her!   Hope Simon finds the time! xx
1694016396	hate	a	@AndriaAndCo  Don't forget Twitter, the bastard step-child of enablers
1694645414	fun	a	pretty fun way to write a resignation  http://www.farbs.org/Message.html
1751036327	surprise	a	@geofferyjohnson looking forward to it. we're sitting at the bar.
1957053409	relief	a	is home.  safely... but hungry
1961867902	worry	a	y do i only have 2 people following me  people follow me please x
1962253617	surprise	a	Okay.. so someone has my keys or they are -really- good at this &quot;hide from James&quot; game.
1751106625	surprise	a	For the record, john mayer is freaking cool.
